STUDY_ID	SAMPLE_ID	HSP90AA1
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A3HE-01	29362.1
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A3HF-01	22268.1
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A3HL-01	21115.4
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CG-01	24911.2
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CH-01	22936.9
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CJ-01	21048.3
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CK-01	54580
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CL-01	25136.5
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CM-01	18534.5
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7CO-01	17403.7
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7UC-01	24157
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7UE-01	17337.8
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7UH-01	21618
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7UI-01	14070.2
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7X3-01	30420.1
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7X5-01	34304.3
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7X8-01	19474.2
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A7XC-01	14481
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8XH-01	17867.4
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8XI-01	18714
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8XJ-01	25677.1
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8XK-01	29953.3
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8YQ-01	26802
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8YR-01	18552.4
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8YT-01	23529.5
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A8ZZ-01	29606.6
cesc_tcga_pan_can_atlas_2018	TCGA-C5-A907-01	22323
cesc_tcga_pan_can_atlas_2018	TCGA-DG-A2KH-01	37851.7
cesc_tcga_pan_can_atlas_2018	TCGA-DG-A2KJ-01	17559.8
cesc_tcga_pan_can_atlas_2018	TCGA-DG-A2KK-01	28220.5
cesc_tcga_pan_can_atlas_2018	TCGA-DG-A2KL-01	22470.5
cesc_tcga_pan_can_atlas_2018	TCGA-DG-A2KM-01	19475.4
cesc_tcga_pan_can_atlas_2018	TCGA-DR-A0ZL-01	29929.6
cesc_tcga_pan_can_atlas_2018	TCGA-DR-A0ZM-01	15323.6
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A0VK-01	20780.6
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A0VL-01	25968
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A0VM-01	26082.9
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A0VN-01	35907.1
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A1OA-01	14612.4
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A3LQ-01	38079.5
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A5RQ-01	22765.8
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A7WF-01	17714.1
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A7WH-01	24044.7
cesc_tcga_pan_can_atlas_2018	TCGA-DS-A7WI-01	23121.7
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A1QS-01	24781.7
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A1QT-01	16417.5
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3HQ-01	19352.4
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3HR-01	25306.7
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3HS-01	15510.8
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3HT-01	23772.4
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3HU-01	33681.7
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3QD-01	39235.5
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3QE-01	28328.1
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A3Y4-01	10015.4
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A410-01	39999.2
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A411-01	22049.9
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A439-01	47909.2
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A43B-01	14557.6
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A44S-01	22216.2
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A4BA-01	26525
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A50E-01	45533.2
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A556-01	27969.6
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A5FO-01	17015.1
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A5O9-01	52236.2
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A5ZD-01	24233.3
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A5ZE-01	32803.1
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A5ZF-01	40572.7
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A6QX-01	30142.5
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A78R-01	23287
cesc_tcga_pan_can_atlas_2018	TCGA-EA-A97N-01	22028.1
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2GZ-01	27208.6
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2H0-01	31444
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2H1-01	44276.9
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2IP-01	27322
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PG-01	23736
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PI-01	22338.8
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PK-01	15015.1
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PL-01	16708.7
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2PM-01	19909.2
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R7-01	21439.7
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R8-01	34947.1
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2R9-01	74308.5
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RA-01	28115
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RB-01	11303.2
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RC-01	14677.4
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RD-01	NA
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RE-01	24198.9
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RJ-01	15930.9
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RK-01	31669.5
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RL-01	39152.5
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RM-01	18357.4
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RN-01	19519.5
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A2RO-01	55042.1
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GJ-01	23063.4
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GK-01	41054.3
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GM-01	22940.3
cesc_tcga_pan_can_atlas_2018	TCGA-EK-A3GN-01	26804.3
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H5-01	35332.6
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A1H6-01	14774.7
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A3L1-01	36434.3
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69L-01	31069.7
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A69M-01	34302.5
cesc_tcga_pan_can_atlas_2018	TCGA-EX-A8YF-01	13073.1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23K-01	50360.9
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A23L-01	15143.6
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A2QG-01	25846.4
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3EO-01	32381.7
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HY-01	29459.1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3HZ-01	48340.3
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3NI-01	22588.1
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TQ-01	31343.3
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3TX-01	20929
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3WB-01	24118.3
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A3YQ-01	20633.7
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A40J-01	28168.8
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A57G-01	22185
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A5XV-01	19777.9
cesc_tcga_pan_can_atlas_2018	TCGA-FU-A770-01	23522.7
cesc_tcga_pan_can_atlas_2018	TCGA-GH-A9DA-01	24313.2
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A2PA-01	15704.5
cesc_tcga_pan_can_atlas_2018	TCGA-HG-A9SC-01	NA
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JJ-01	23178.9
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A3JK-01	15403.3
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A4S6-01	14785.3
cesc_tcga_pan_can_atlas_2018	TCGA-HM-A6W2-01	38824.6
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3L7-01	25864
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LA-01	13692.8
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LB-01	28956.2
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LC-01	31934.9
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LF-01	16426.6
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LH-01	12001.3
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LI-01	16968.7
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LK-01	48039.5
cesc_tcga_pan_can_atlas_2018	TCGA-IR-A3LL-01	26779.5
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VG-01	32344.9
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VH-01	34256.3
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VI-01	22908.2
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VJ-01	30826.9
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VK-01	35459.4
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A5VL-01	14876
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A69B-01	52447.6
cesc_tcga_pan_can_atlas_2018	TCGA-JW-A852-01	18248.1
cesc_tcga_pan_can_atlas_2018	TCGA-JW-AAVH-01	16198.6
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3PZ-01	21986.1
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q0-01	18417.6
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A3Q8-01	31963.2
cesc_tcga_pan_can_atlas_2018	TCGA-JX-A5QV-01	23135.8
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AU-01	20999.7
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AV-01	35256.3
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AW-01	29535.1
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A4AX-01	35610.2
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U2-01	31010.3
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A5U3-01	48698.6
cesc_tcga_pan_can_atlas_2018	TCGA-LP-A7HU-01	29409.1
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3W-01	21369.4
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3X-01	25673.8
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Y-01	31206.8
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA3Z-01	21734.1
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA41-01	20173.7
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA42-01	19064.8
cesc_tcga_pan_can_atlas_2018	TCGA-MA-AA43-01	42497.9
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A51Y-01	18129.5
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A5YI-01	19626.1
cesc_tcga_pan_can_atlas_2018	TCGA-MU-A8JM-01	29723.6
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A5BD-01	27540.5
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A5BE-01	16740.6
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A5BF-01	21572.3
cesc_tcga_pan_can_atlas_2018	TCGA-MY-A913-01	45612.6
cesc_tcga_pan_can_atlas_2018	TCGA-PN-A8MA-01	34132.9
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R1-01	22254.6
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R2-01	26097.7
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A5R3-01	27747.2
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DT-01	39032.4
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DV-01	18642.2
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A6DW-01	38180.9
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73O-01	30191.5
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73P-01	20350.5
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73Q-01	25544.5
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73R-01	18811.5
cesc_tcga_pan_can_atlas_2018	TCGA-Q1-A73S-01	20753
cesc_tcga_pan_can_atlas_2018	TCGA-R2-A69V-01	19378.4
cesc_tcga_pan_can_atlas_2018	TCGA-RA-A741-01	33221.9
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PD-01	24718.2
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PF-01	22718.2
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PG-01	16418.5
cesc_tcga_pan_can_atlas_2018	TCGA-UC-A7PI-01	35608.9
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EB-01	23475.7
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EC-01	64302.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EG-01	26486.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EH-01	48753
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EI-01	69292.1000000001
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EJ-01	25458.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8EL-01	16501.4
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q8-01	13812.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8Q9-01	30461.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QA-01	22691.5
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QC-01	20884.7
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QF-01	16222.9
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QH-01	15568.7
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A8QM-01	18304.4
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94W-01	21874.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94X-01	32353.5
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Y-01	15107.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A94Z-01	21566.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A950-01	26369
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A952-01	22740.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A953-01	29464.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A954-01	23319.9
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A957-01	34265.1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A958-01	25049.2
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A959-01	18967.9
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U5-01	29969.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U6-01	75950.2
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9U7-01	13795.2
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UA-01	NA
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UB-01	30885.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UC-01	24441.5
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UD-01	39183.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UH-01	43012.4
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UI-01	33895.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UJ-01	26754.2
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UL-01	31482.9
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UM-01	19231.4
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UO-01	19500.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UP-01	29025.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UQ-01	47649.1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UR-01	27358.4
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UT-01	24877.7
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UU-01	47050
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UV-01	37667.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UY-01	26262.1
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9UZ-01	25863.8
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V0-01	37267.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V1-01	22533
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V2-01	25460
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V3-01	30603.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V4-01	30654.3
cesc_tcga_pan_can_atlas_2018	TCGA-VS-A9V5-01	18729.6
cesc_tcga_pan_can_atlas_2018	TCGA-VS-AA62-01	28030.6
cesc_tcga_pan_can_atlas_2018	TCGA-WL-A834-01	27557.3
cesc_tcga_pan_can_atlas_2018	TCGA-XS-A8TJ-01	17567.1
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QO-01	16098.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QQ-01	32127.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-A8QR-01	14822.9
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX4-01	38645.4
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAX8-01	25486.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXA-01	33311.2
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXB-01	16276.6
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXD-01	30499.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXF-01	21793.7
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXI-01	12916.9
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXJ-01	25351
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXN-01	30083.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXT-01	24046.5
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AAXU-01	30831
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0H-01	12294.9
cesc_tcga_pan_can_atlas_2018	TCGA-ZJ-AB0I-01	17262.7
cesc_tcga_pan_can_atlas_2018	TCGA-ZX-AA5X-01	17198
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2687-01	34773.9
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2689-01	NA
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2690-01	15684.4
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2691-01	20907.79122
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2692-01	36351.10308
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2693-01	28808.4
coadread_tcga_pan_can_atlas_2018	TCGA-AF-3400-01	23845.09588
coadread_tcga_pan_can_atlas_2018	TCGA-AF-3911-01	20602.5
coadread_tcga_pan_can_atlas_2018	TCGA-AF-4110-01	21054.8
coadread_tcga_pan_can_atlas_2018	TCGA-AF-5654-01	26697.5
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6136-01	32025.1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6655-01	30478.8
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6672-01	45939.8
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56K-01	19041.9
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56L-01	22653.6
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56N-01	13515.6
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3574-01	17239.55089
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3575-01	23246.98412
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3578-01	39467.43563
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3580-01	25242.5355
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3581-01	25468.65442
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3582-01	20297.32914
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3583-01	28989.41398
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3584-01	26403.12149
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3586-01	25003.65797
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3587-01	11571.75619
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3591-01	33580.2
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3592-01	11257.6
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3593-01	17741.21865
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3594-01	26774.83412
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3598-01	15112.10804
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3599-01	26930.54362
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3600-01	27142.74936
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3601-01	12913.54391
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3602-01	17649.50157
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3605-01	16342.22141
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3608-01	24528.73683
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3609-01	20127.64173
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3725-01	28116.1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3726-01	9815.459073
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3727-01	5190.225079
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3728-01	13436.91497
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3731-01	19436.5
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3732-01	22857.1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3742-01	19854.5
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3878-01	7594.600509
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3881-01	11803.05816
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3882-01	7172.475064
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3883-01	9344.440627
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3885-01	9055.59807
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3887-01	26869.69834
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3890-01	11954.36756
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3892-01	34103.86559
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3893-01	11758.78104
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3894-01	23656.0691
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3896-01	19695.4835
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3898-01	27992.53431
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3901-01	30032.20934
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3902-01	23136.5
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3909-01	21253.08364
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3999-01	32060.92219
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4001-01	14334.68148
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4005-01	15405.94246
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4007-01	14195.45175
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4008-01	19981.58192
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4015-01	14695.32789
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4021-01	36165.9
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4022-01	19278.6
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A002-01	22328.76545
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A008-01	35783.72921
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A00C-01	12530.98493
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A00Y-01	18403.37919
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A011-01	29355.92163
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A015-01	20245.78826
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A016-01	21345.98438
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01J-01	19286.7403
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01L-01	23964.39691
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01N-01	22614.56489
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01W-01	24554.61721
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01Y-01	37712.4737
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A020-01	45758.82974
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A025-01	18179.01615
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A026-01	15694.94384
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02G-01	13222.33291
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02N-01	30540.23023
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02X-01	25280.33643
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A032-01	14490.84366
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6544-01	31523.2
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6547-01	17995.1
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6643-01	44780.2
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6644-01	57518.4
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6897-01	41114.4
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6903-01	29015
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6619-01	25638.3
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6620-01	25583.8
